
0.71,-28.337,-3.1044,1588.41,-151.922,10.4895,1595.87,3.03325,96.3838,1553.79,-153.169,130.771,1566.37,-77.4524,186.889,1366.19,-78.1045,213.991,1182.12,-82.8633,30.7628,1299.88,-82.1166,-11.1152,1158.75,-140.124,224.669,1284.45,48.1374,126.594,1394.46,200.275,157.307,1313.41,318.503,141.292,1283.86,422.045,151.544,1272.79,553.671,96.2348,1262.38,539.08,159.307,1245.04,606.224,148.973,1252.09,-190.536,135.178,1387.01,-360.886,169.766,1340.33,-497.852,160.871,1315.52,-591.763,180.793,1341.38,-729.913,134.423,1323.72,-713.48,201.263,1325.94,-787.125,178.912,1332.89,15.7252,20.4327,919.823,-238.561,48.4813,916.184,-55.1978,204.36,966.55,-141.749,207.981,971.098,51.481,60.0591,660.342,15.4704,43.7788,444.253,10.8433,78.445,316.893,-17.7727,108.287,61.011,-80.8742,168.351,26.6271,-67.1376,-64.2336,26.1353,-276.121,57.2794,594.33,-280.302,44.8467,451.275,-292.013,91.4901,356.152,-302.084,181.899,73.2302,-238.763,226.751,85.1157,-290.404,4.91286,35.3628
0.72,-27.2626,-0.967861,1587.84,-150.808,12.6019,1595.51,4.10357,98.6668,1553.59,-152.022,133.044,1566.49,-76.6354,189.811,1365.99,-77.4807,216.917,1181.95,-82.1174,33.6845,1299.87,-81.4467,-8.45962,1158.89,-139.48,227.552,1284.33,49.0104,129.677,1394.26,201.112,160.016,1313.05,319.313,143.96,1283.45,422.872,153.992,1272.17,554.457,98.3661,1261.69,539.878,161.468,1244.49,607.038,150.945,1251.68,-189.78,138.039,1387.03,-360.165,172.374,1340.43,-497.115,163.267,1315.72,-591.011,182.89,1341.66,-729.137,136.395,1324.22,-712.851,203.386,1326.41,-786.435,180.827,1333.44,16.2745,22.6623,919.994,-238.005,50.404,915.99,-55.2183,206.568,966.337,-141.745,210.177,970.815,52.171,61.9323,660.47,16.3374,45.3596,444.384,11.4863,79.633,316.826,-17.4764,108.455,60.9122,-80.7287,168.421,26.5945,-66.9038,-64.2564,26.0101,-274.969,58.1974,594.036,-278.815,45.8986,451.905,-290.083,95.0696,358.196,-298.981,194.134,78.0336,-235.244,238.205,91.7261,-288.248,18.5372,34.5398
0.73,-26.2299,1.2948,1587.25,-149.733,14.8546,1595.13,5.16242,101.052,1553.49,-150.928,135.4,1566.74,-75.9184,192.821,1365.81,-76.8673,219.835,1181.71,-81.3427,36.646,1299.97,-80.8409,-5.78417,1159.02,-138.952,230.409,1284.14,49.7971,132.83,1394,201.913,162.915,1312.78,320.012,146.588,1282.99,423.589,156.515,1271.62,555.224,100.716,1260.95,540.663,163.836,1243.97,607.808,153.122,1251.21,-189.018,140.977,1387.05,-359.436,174.961,1340.55,-496.424,165.73,1315.98,-590.343,185.201,1342.03,-728.415,138.515,1324.72,-712.208,205.463,1326.9,-785.751,182.809,1333.99,16.7736,24.9035,920.155,-237.549,52.3417,915.768,-55.2481,208.876,966.098,-141.816,212.279,970.514,52.7812,63.9268,660.628,17.2735,46.9866,444.569,12.1816,80.8378,316.856,-17.1689,108.625,60.8178,-80.4414,169.227,26.975,-66.7231,-64.2668,25.9385,-274.072,59.3223,593.658,-277.486,47.1611,452.442,-288.226,98.8732,360.234,-295.58,206.339,83.0529,-231.867,249.648,98.3884,-285.374,32.0823,33.7726
0.74,-25.1775,3.59814,1586.77,-148.784,17.2568,1594.8,6.20058,103.564,1553.38,-149.956,137.901,1566.96,-75.2029,195.871,1365.62,-76.2736,222.805,1181.49,-80.6055,39.5068,1300.22,-80.2399,-3.03158,1159.23,-138.497,233.279,1283.97,50.5583,136.061,1393.78,202.595,165.878,1312.4,320.3,148.586,1282.41,424.292,159.187,1271.11,555.803,103.099,1260.31,541.399,166.382,1243.46,608.496,155.481,1250.9,-188.275,143.946,1387.09,-358.78,177.712,1340.72,-495.813,168.259,1316.22,-589.684,187.528,1342.34,-727.669,140.667,1325.25,-711.632,207.665,1327.31,-785.118,184.866,1334.59,17.2552,27.1242,920.377,-237.168,54.2422,915.499,-55.4034,211.078,965.897,-141.931,214.43,970.225,53.4295,66.0566,660.864,18.0836,48.8351,444.662,12.816,82.1737,316.811,-16.9009,108.767,60.7125,-80.5206,168.174,26.2115,-66.577,-64.2647,25.8604,-273.434,60.6144,593.305,-276.194,48.7438,452.919,-286.506,102.86,362.211,-292.385,219.018,88.4265,-228.555,261.339,105.544,-282.377,46.2754,33.0707
0.75,-24.2521,6.13605,1586.32,-147.828,19.7256,1594.51,7.14699,106.156,1553.35,-149.038,140.524,1567.24,-74.589,199.031,1365.43,-75.7396,225.769,1181.25,-79.9794,42.4441,1300.38,-79.6924,-0.41016,1159.47,-138.07,236.226,1283.72,51.2884,139.377,1393.58,203.254,168.94,1311.99,321.056,151.839,1281.98,424.977,162.026,1270.61,556.378,105.832,1259.71,542.127,169.134,1242.94,609.166,158.016,1250.62,-187.593,146.934,1387.13,-358.152,180.355,1340.82,-495.181,170.892,1316.49,-589.149,190.098,1342.76,-727.05,142.968,1325.75,-711.057,209.955,1327.72,-784.552,187.029,1335.16,17.67,29.2915,920.559,-236.78,56.1432,915.22,-55.5909,213.362,965.87,-142.164,216.614,970.003,54.0833,68.2516,661.037,18.7323,50.7122,444.808,13.3351,83.626,316.84,-16.7294,108.928,60.5793,-80.4571,168.172,26.0446,-66.408,-64.2884,25.8153,-272.815,62.1148,592.859,-274.945,50.6067,453.259,-284.743,107.073,364.115,-289.072,231.573,93.8968,-225.156,273.026,112.885,-279.214,60.8466,32.5251
0.76,-23.3285,8.72669,1585.92,-146.897,22.3142,1594.24,8.06967,108.868,1553.25,-148.186,143.264,1567.42,-73.9789,202.245,1365.22,-75.2473,228.671,1180.99,-79.2525,45.3919,1300.6,-79.1696,2.35366,1159.62,-137.718,239.129,1283.52,51.9465,142.697,1393.34,203.839,172.088,1311.62,321.854,155.545,1281.59,425.539,165.017,1270.03,556.987,108.837,1259.15,542.763,172.13,1242.39,609.76,160.786,1250.3,-186.967,150.04,1387.18,-357.599,183.127,1340.94,-494.64,173.509,1316.62,-588.547,192.628,1343.01,-726.456,145.331,1326.24,-710.57,212.36,1328.14,-783.993,189.325,1335.74,18.0728,31.4854,920.705,-236.369,57.9846,914.88,-55.7946,215.587,965.739,-142.372,218.728,969.795,54.6307,70.5467,661.211,19.3836,52.7427,445.039,13.8224,85.2956,316.894,-16.5185,109.149,60.4802,-80.303,168.27,25.9918,-66.2935,-64.2829,25.7404,-272.233,63.8311,592.3,-273.792,52.8594,453.544,-283.111,111.571,366.044,-285.831,244.141,99.4622,-221.602,285.386,120.743,-276.001,75.6605,32.2362
0.77,-22.4399,11.4469,1585.54,-145.956,25.0398,1594,8.88906,111.675,1553.07,-147.291,146.036,1567.57,-73.3773,205.44,1365.08,-74.8281,231.516,1180.74,-78.6335,48.4151,1300.74,-78.5463,5.1251,1159.89,-137.447,242.089,1283.3,52.5477,146.116,1393.15,204.302,175.342,1311.14,322.378,158.783,1281.12,426.092,168.186,1269.61,557.473,112.01,1258.6,543.352,175.353,1241.76,610.198,163.901,1250,-186.38,153.102,1387.25,-357.015,185.861,1340.91,-494.105,176.179,1316.77,-588.028,195.159,1343.14,-725.935,147.814,1326.79,-710.129,214.888,1328.48,-783.493,191.72,1336.25,18.3919,33.6455,920.93,-236.136,59.9186,914.502,-56.0167,217.792,965.64,-142.528,220.819,969.61,55.0921,72.7705,661.425,19.9239,54.8627,445.224,14.2364,86.9401,316.928,-16.3119,109.375,60.3461,-80.1698,168.33,25.8618,-66.1386,-64.2942,25.6861,-271.573,65.8145,591.816,-272.641,55.4794,453.795,-281.524,116.372,367.848,-282.535,256.605,105.028,-218.492,296.549,127.956,-272.698,90.6509,32.1732
0.78,-21.6307,14.2836,1585.24,-145.135,27.8508,1593.85,9.69023,114.571,1552.97,-146.477,148.911,1567.65,-72.9772,208.722,1364.85,-74.4632,234.382,1180.42,-77.9569,51.4853,1300.94,-78.054,7.84802,1160.12,-137.253,245.03,1283.05,53.1779,149.528,1392.96,204.8,178.679,1310.6,322.822,162.129,1280.6,426.651,171.616,1269.07,558.033,115.414,1258.13,543.9,178.763,1241.16,610.778,167.116,1249.76,-185.843,156.195,1387.26,-356.522,188.821,1340.98,-493.587,178.846,1316.93,-587.586,198.048,1343.43,-725.418,150.377,1327.32,-709.706,217.36,1328.65,-783.038,194.268,1336.67,18.5851,35.7498,921.119,-235.979,61.9408,914.142,-56.086,220.007,965.707,-142.716,222.93,969.396,55.4992,75.0102,661.666,20.5299,57.0321,445.486,14.7324,88.675,316.946,-16.0846,109.559,60.2218,-80.0371,168.384,25.7249,-66.0239,-64.2688,25.6212,-270.894,68.1422,591.222,-271.567,58.4346,453.982,-280.021,121.413,369.606,-279.396,269.074,110.725,-215.46,308.085,135.564,-269.391,105.689,32.3974
0.79,-20.8259,17.234,1584.96,-144.357,30.7278,1593.75,10.4775,117.566,1552.88,-145.723,151.856,1567.78,-72.5559,211.948,1364.66,-74.1713,237.203,1180.17,-77.3851,54.6065,1301.1,-77.688,10.6793,1160.35,-137.065,248.006,1282.81,53.6382,153.084,1392.69,205.193,182.169,1310.06,323.209,165.607,1280.04,426.996,175.194,1268.48,558.435,119.084,1257.61,544.347,182.441,1240.49,611.179,170.627,1249.47,-185.382,159.338,1387.3,-356.148,191.661,1340.99,-493.185,181.62,1317.17,-587.11,200.687,1343.45,-725.036,153.055,1327.84,-709.406,220.169,1328.97,-782.716,196.901,1337.02,18.6701,37.8191,921.317,-235.82,64.0209,913.817,-56.2947,222.048,965.713,-142.821,225.1,969.261,55.9024,77.1194,661.972,21.1087,59.1562,445.631,15.2316,90.332,316.97,-15.8516,109.767,60.1223,-79.9349,168.444,25.6038,-65.8973,-64.2503,25.5715,-270.079,70.7994,590.61,-270.441,61.7584,454.047,-278.499,126.725,371.291,-276.437,281.419,116.391,-212.592,319.496,143.008,-266.082,120.672,32.9345
0.8,-20.0269,20.2325,1584.76,-143.529,33.6886,1593.68,11.1532,120.627,1552.79,-144.969,154.836,1567.91,-72.2249,215.312,1364.49,-73.9724,239.958,1179.91,-76.9448,57.6464,1301.42,-77.2617,13.4956,1160.61,-136.914,251.025,1282.58,54.0826,156.6,1392.56,205.527,185.711,1309.55,323.496,169.22,1279.52,427.352,179.021,1267.93,558.779,123.119,1257.07,544.754,186.39,1239.73,611.598,174.298,1248.99,-184.986,162.497,1387.37,-355.849,194.61,1340.99,-492.901,184.459,1317.36,-586.803,203.586,1343.7,-724.661,155.805,1328.38,-709.047,222.833,1329.22,-782.429,199.612,1337.32,18.6485,39.9205,921.546,-235.856,66.2687,913.478,-56.322,224.27,965.836,-142.864,227.296,969.201,56.2959,79.1684,662.288,21.7456,61.2342,445.882,15.7529,91.9193,316.995,-15.5814,109.984,59.9957,-79.3721,169.572,26.22,-65.7891,-64.2431,25.5045,-269.315,73.7005,590.076,-269.458,65.4715,454.125,-277.129,132.164,372.94,-273.586,293.678,122.095,-209.873,330.783,150.254,-262.769,135.581,33.7959
0.81,-19.2624,23.3906,1584.56,-142.792,36.7372,1593.64,11.8353,123.854,1552.68,-144.317,157.938,1568.06,-71.9742,218.573,1364.36,-73.8752,242.728,1179.72,-76.507,60.8156,1301.67,-76.9736,16.5154,1160.83,-136.869,253.996,1282.45,54.4495,160.153,1392.41,205.778,189.382,1309.06,323.764,173.058,1279.12,427.477,183.008,1267.31,558.976,127.295,1256.51,545.052,190.63,1238.91,611.902,178.146,1248.54,-184.69,165.635,1387.45,-355.501,197.564,1340.97,-492.628,187.376,1317.54,-586.528,206.662,1344.06,-724.345,158.626,1328.85,-708.843,225.677,1329.48,-782.177,202.476,1337.53,18.5442,42.0062,921.804,-235.865,68.5791,913.227,-56.2604,226.484,965.935,-142.871,229.513,969.226,56.7549,81.2166,662.645,22.3896,63.2768,446.154,16.3924,93.558,316.998,-15.28,110.168,59.9096,-79.1127,169.758,26.1077,-65.6372,-64.1972,25.4517,-268.612,76.9449,589.406,-268.409,69.4757,454.117,-275.783,137.902,374.517,-270.973,305.949,127.815,-207.372,341.87,157.38,-259.464,150.367,34.9369
0.82,-18.5539,26.5838,1584.43,-142.085,39.869,1593.71,12.4646,127.084,1552.67,-143.735,161.094,1568.27,-71.7869,221.923,1364.19,-73.8589,245.447,1179.52,-76.1262,63.931,1301.87,-76.6751,19.3753,1161.06,-136.773,257.048,1282.32,54.7152,163.746,1392.27,205.884,193.125,1308.65,323.902,176.972,1278.63,427.648,187.246,1266.81,559.16,131.724,1255.96,545.248,194.972,1238.11,612.102,182.255,1248.1,-184.451,168.796,1387.57,-355.339,200.654,1341.05,-492.38,190.241,1317.71,-586.242,209.485,1344.21,-724.193,161.55,1329.31,-708.712,228.649,1329.72,-782.037,205.401,1337.7,18.345,44.0985,922.067,-235.939,70.9763,912.943,-56.1987,228.725,966.092,-142.822,231.797,969.196,57.1438,83.2087,662.993,23.0688,65.2207,446.426,17.1812,95.0979,317.047,-14.9338,110.361,59.794,-78.9625,169.741,25.8969,-65.607,-64.2473,25.3861,-268.005,80.4503,588.915,-267.425,73.7764,454.033,-274.493,143.794,375.927,-268.528,317.83,133.436,-205.016,352.827,164.394,-256.633,164.74,36.3861
0.83,-17.863,29.8788,1584.29,-141.337,43.0811,1593.76,13.0039,130.481,1552.54,-143.137,164.306,1568.45,-71.7455,225.268,1364.17,-73.9932,248.149,1179.41,-75.8525,67.1285,1302.19,-76.5813,22.3605,1161.34,-136.753,260.104,1282.27,54.9486,167.346,1392.19,205.928,196.932,1308.33,324.021,181.039,1278.18,427.647,191.584,1266.17,559.159,136.322,1255.32,545.412,199.536,1237.29,612.201,186.5,1247.62,-184.259,172.009,1387.64,-355.208,203.758,1341.25,-492.277,193.329,1317.95,-586.088,212.486,1344.36,-724.019,164.526,1329.59,-708.51,231.62,1329.91,-781.911,208.431,1337.89,18.1798,46.2227,922.347,-236.165,73.5092,912.745,-56.0869,230.93,966.227,-142.686,234.196,969.194,57.4603,85.1942,663.334,23.6283,67.1741,446.672,17.8007,96.6029,317.051,-14.596,110.517,59.6592,-79.9965,167.664,24.1349,-65.5796,-64.2518,25.3606,-267.491,84.2499,588.357,-266.55,78.3753,453.92,-273.337,149.849,377.339,-266.094,329.516,139.013,-202.831,363.592,171.265,-253.434,179.424,37.791
0.84,-17.1764,33.2336,1584.18,-140.695,46.3636,1593.86,13.5523,133.917,1552.44,-142.613,167.578,1568.64,-71.6033,228.666,1364.04,-74.2383,250.838,1179.25,-75.6126,70.3235,1302.45,-76.4027,25.2486,1161.56,-136.769,263.203,1282.21,55.1173,170.946,1392.12,205.925,200.817,1307.96,323.782,184.596,1277.65,427.657,196.148,1265.7,559.163,141.051,1254.73,545.539,204.334,1236.53,612.4,190.818,1247.03,-184.113,175.267,1387.71,-355.144,206.787,1341.33,-492.156,196.399,1318.09,-586.026,215.583,1344.5,-723.957,167.708,1329.88,-708.445,234.722,1330.1,-781.865,211.527,1338.1,17.8386,48.4059,922.584,-236.317,76.1628,912.564,-55.9242,233.314,966.396,-142.513,236.586,969.263,57.7965,87.2006,663.687,24.3072,69.0117,446.99,18.4436,98.1753,317.094,-14.2513,110.716,59.5294,-79.1234,168.818,24.7,-65.4376,-64.2819,25.4175,-267.041,88.2572,587.841,-265.678,83.204,453.798,-272.18,156.023,378.6,-263.91,341.082,144.37,-200.757,374.222,177.862,-250.528,193.896,39.1393
0.85,-16.6117,36.7841,1584.06,-140.077,49.6968,1593.99,14.0016,137.454,1552.33,-142.157,170.949,1568.83,-71.6485,232.099,1363.96,-74.4248,253.54,1179.1,-75.4424,73.5945,1302.67,-76.4731,28.2775,1161.85,-136.796,266.312,1282.05,55.1782,174.639,1392,205.875,204.84,1307.67,323.718,188.738,1277.25,427.529,200.749,1265.13,559.059,145.986,1254.06,545.591,209.177,1235.78,612.492,195.29,1246.46,-184.055,178.545,1387.81,-355.097,209.846,1341.38,-492.169,199.54,1318.24,-585.886,218.722,1344.48,-723.931,170.856,1330.08,-708.428,237.808,1330.18,-781.818,214.682,1338.29,17.5803,50.6604,922.806,-236.57,78.8712,912.333,-55.6778,235.722,966.544,-142.3,238.96,969.324,58.0679,89.2257,663.933,24.7226,71.0275,447.057,18.8839,99.6627,317.138,-13.9826,110.843,59.4469,-78.6382,169.549,25.1773,-65.3307,-64.2497,25.4281,-266.575,92.4811,587.34,-264.959,88.3381,453.657,-271.156,162.452,379.786,-261.744,352.488,149.562,-198.767,384.587,184.272,-247.945,208.164,40.472
0.86,-15.99,40.3063,1583.92,-139.486,53.1616,1594.09,14.4037,141.045,1552.18,-141.769,174.359,1568.95,-71.747,235.576,1363.85,-74.7754,256.276,1178.91,-75.3378,76.9146,1302.91,-76.5152,31.2023,1162.08,-136.843,269.465,1281.9,55.221,178.373,1391.94,205.715,208.847,1307.36,323.824,193.664,1276.83,427.335,205.482,1264.52,558.874,150.992,1253.33,545.577,214.219,1235.03,612.507,199.938,1245.85,-184.052,181.914,1387.87,-355.155,213.112,1341.5,-492.201,202.725,1318.27,-585.962,222.043,1344.62,-723.965,174.09,1330.26,-708.511,241.111,1330.29,-781.811,217.94,1338.5,17.3312,52.9845,923.017,-236.755,81.6656,912.148,-55.4892,238.088,966.656,-142.158,241.494,969.34,58.379,91.29,664.216,25.1235,72.9935,447.248,19.3574,101.15,317.142,-13.8515,110.925,59.2479,-78.4908,169.665,25.0803,-65.2669,-64.2156,25.4412,-266.205,96.9803,586.789,-264.254,93.6829,453.461,-270.246,168.949,380.864,-259.703,363.667,154.485,-196.883,394.7,190.403,-245.523,222.417,41.7064
0.87,-15.4679,43.9826,1583.81,-138.932,56.6597,1594.22,14.7384,144.719,1551.94,-141.444,177.881,1569.05,-71.8547,239.104,1363.7,-75.0907,259.097,1178.76,-75.3292,80.318,1303.17,-76.6001,34.4425,1162.22,-136.921,272.645,1281.76,55.2008,182.134,1391.84,205.544,212.933,1307.05,323.633,198.124,1276.4,427.093,210.241,1263.99,558.646,156.143,1252.6,545.459,219.415,1234.2,612.381,204.677,1245.17,-184.08,185.35,1387.83,-355.267,216.398,1341.55,-492.272,206.032,1318.28,-586.054,225.33,1344.67,-724.072,177.356,1330.41,-708.547,244.373,1330.37,-781.883,221.262,1338.65,17.0311,55.2768,923.196,-236.953,84.5885,911.84,-55.3568,240.615,966.752,-142.009,244.148,969.342,58.5229,93.4636,664.44,25.3296,74.9935,447.384,19.7103,102.718,317.151,-13.5955,111.098,59.1608,-78.3237,169.771,24.9755,-65.2001,-64.1584,25.5226,-265.845,101.629,586.334,-263.664,99.326,453.272,-269.406,175.752,381.899,-257.871,374.72,159.223,-195.138,404.617,196.199,-243.515,236.522,42.9176
0.88,-15.0115,47.7729,1583.69,-138.451,60.2606,1594.3,15.0045,148.538,1551.76,-141.202,181.4,1569.16,-72.0078,242.641,1363.48,-75.4022,261.932,1178.51,-75.3149,83.6762,1303.27,-76.7182,37.5026,1162.46,-137.044,275.94,1281.54,55.1041,185.956,1391.66,205.316,217.017,1306.74,323.425,202.583,1275.94,426.798,215.083,1263.39,558.388,161.345,1251.82,545.264,224.547,1233.27,612.243,209.556,1244.38,-184.189,188.799,1387.82,-355.404,219.759,1341.55,-492.396,209.405,1318.3,-586.146,228.768,1344.68,-724.202,180.781,1330.52,-708.615,247.743,1330.47,-781.947,224.675,1338.83,16.7181,57.7917,923.246,-237.141,87.5295,911.544,-55.2217,243.145,966.786,-141.826,246.863,969.319,58.7237,95.7014,664.577,25.5893,77.0626,447.561,20.0243,104.181,317.146,-13.3484,111.226,59.1038,-78.2084,169.838,24.8822,-65.1361,-64.1167,25.5882,-265.551,106.471,585.762,-263.189,105.191,453.055,-268.66,182.578,382.73,-255.991,385.558,163.46,-193.51,414.278,201.566,-241.754,250.349,44.0469
0.89,-14.8956,52.0069,1583.52,-138.054,63.8972,1594.4,15.189,152.367,1551.48,-141.014,185.058,1569.19,-72.2128,246.296,1363.26,-75.756,264.934,1178.21,-75.337,87.2486,1303.39,-76.8967,40.7854,1162.55,-137.197,279.283,1281.36,54.9657,189.795,1391.51,205.055,221.26,1306.42,322.88,206.348,1275.38,426.432,219.94,1262.74,558.068,166.555,1250.98,545.021,229.724,1232.35,612.042,214.435,1243.6,-184.324,192.332,1387.75,-355.554,223.143,1341.3,-492.59,212.861,1318.19,-586.259,232.166,1344.58,-724.341,184.113,1330.61,-708.818,251.246,1330.55,-782.158,228.116,1338.89,16.3865,60.3865,923.178,-237.41,90.5658,911.195,-55.0812,245.945,966.804,-141.718,249.605,969.331,58.7966,98.0099,664.625,25.7524,79.0997,447.649,20.2799,105.72,317.13,-13.1461,111.379,59.0474,-78.1541,169.628,24.4392,-65.072,-64.0454,25.6473,-265.273,111.515,585.227,-262.766,111.235,452.678,-268,189.558,383.337,-254.537,396.246,167.649,-191.916,423.713,206.437,-240.257,263.993,45.1363
0.9,-14.3365,55.5159,1583.36,-137.689,67.609,1594.47,15.3224,156.293,1551.23,-140.867,188.81,1569.16,-72.48,249.974,1362.95,-76.1657,267.929,1177.96,-75.4476,90.7431,1303.53,-77.0087,44.0803,1162.58,-137.4,282.685,1281.01,54.7817,193.688,1391.31,204.739,225.457,1305.96,322.625,211.174,1274.79,426.051,224.933,1261.99,557.643,171.78,1250.14,544.764,234.942,1231.44,611.749,219.426,1242.83,-184.477,195.944,1387.6,-355.812,226.755,1341.25,-492.734,216.403,1318.14,-586.556,235.72,1344.63,-724.526,187.776,1330.62,-708.987,254.734,1330.49,-782.35,231.633,1338.94,16.1223,63.0165,923.21,-237.63,93.7213,910.751,-54.8974,248.747,966.881,-141.619,252.472,969.341,58.91,100.417,664.755,26.0283,81.1779,447.766,20.4966,107.228,317.092,-12.9567,111.514,58.9333,-77.9924,169.908,24.4965,-64.9918,-63.9916,25.7764,-265.057,116.712,584.638,-262.457,117.537,452.239,-267.583,196.621,383.834,-253.064,406.65,171.236,-190.652,432.951,211.01,-238.974,277.228,46.023
0.91,-14.032,59.4679,1583.19,-137.496,71.4604,1594.47,15.3953,160.247,1550.91,-140.834,192.575,1569.07,-72.7772,253.735,1362.69,-76.5535,271.076,1177.56,-75.5925,94.3108,1303.53,-77.1524,47.5078,1162.58,-137.641,286.198,1280.74,54.5992,197.642,1391.06,204.399,229.801,1305.49,322.454,216.132,1274.18,425.679,229.927,1261.24,557.284,177.015,1249.24,544.411,240.164,1230.56,611.497,224.457,1241.94,-184.707,199.617,1387.47,-356.031,230.358,1341,-492.984,219.966,1317.88,-586.739,239.393,1344.44,-724.869,191.559,1330.56,-709.247,258.338,1330.43,-782.563,235.223,1338.93,15.9012,65.6538,923.26,-237.909,96.865,910.285,-54.9187,251.452,966.853,-141.537,255.412,969.224,58.9864,102.91,664.819,26.0838,83.3241,447.842,20.6665,108.716,317.129,-12.7145,111.699,58.8859,-77.9961,170.068,24.2684,-64.9664,-63.8955,25.8624,-264.866,122.17,584.099,-262.161,124.041,451.713,-267.188,203.848,384.048,-251.893,416.76,174.527,-189.541,442,215.023,-237.822,290.071,46.7807
0.92,-13.8668,63.5414,1582.95,-137.225,75.3792,1594.42,15.3648,164.363,1550.58,-140.839,196.44,1568.94,-73.105,257.534,1362.31,-77.036,274.292,1177.25,-75.7456,98.0282,1303.43,-77.423,50.953,1162.5,-137.999,289.792,1280.38,54.3471,201.6,1390.82,203.948,234.076,1304.91,322.098,220.85,1273.54,425.198,234.885,1260.49,556.856,182.261,1248.3,543.983,245.433,1229.66,611.062,229.642,1240.96,-184.963,203.367,1387.2,-356.257,233.948,1340.53,-493.236,223.611,1317.68,-586.921,242.979,1344.09,-724.996,194.827,1330.57,-709.544,261.999,1330.22,-782.815,238.857,1338.81,15.4229,68.5313,923.087,-238.296,100.277,909.659,-54.8493,254.372,966.744,-141.502,258.396,969.16,59.1017,105.508,664.883,26.2231,85.4926,448.046,20.8532,110.339,317.131,-12.4815,111.867,58.7318,-77.6771,170.112,24.1584,-64.9281,-63.8099,25.9813,-264.71,127.717,583.437,-261.904,130.653,451.137,-266.971,211.085,384.087,-251.079,426.639,177.488,-188.695,450.918,218.464,-236.972,302.32,47.4167
0.93,-13.7689,67.695,1582.72,-137.185,79.3519,1594.29,15.3191,168.519,1550.26,-140.94,200.415,1568.8,-73.4404,261.414,1361.99,-77.4856,277.642,1176.86,-75.9768,101.781,1303.41,-77.5796,54.5678,1162.37,-138.285,293.455,1279.98,54.0492,205.639,1390.43,203.454,238.37,1304.26,321.332,224.74,1272.83,424.576,239.832,1259.69,556.382,187.605,1247.32,543.485,250.714,1228.63,610.551,234.96,1239.99,-185.252,207.173,1386.96,-356.553,237.744,1340.24,-493.548,227.337,1317.37,-587.315,246.808,1343.92,-725.387,198.728,1330.34,-709.919,265.702,1329.9,-783.105,242.588,1338.65,15.1643,71.3243,923.039,-238.624,103.655,909.1,-54.7803,257.468,966.719,-141.49,261.466,969.023,59.176,108.041,664.854,26.3981,87.7439,448.211,21.0335,111.968,317.06,-12.2531,112.021,58.6054,-77.4601,169.988,23.6969,-64.9193,-63.7022,26.0488,-264.494,133.408,582.778,-261.707,137.472,450.476,-266.847,218.403,383.947,-250.236,436.2,179.661,-188.014,459.616,221.346,-235.738,314.196,47.6813
0.94,-13.7265,71.8789,1582.45,-137.11,83.3597,1594.16,15.1681,172.732,1549.89,-141.087,204.435,1568.59,-73.8214,265.383,1361.61,-77.9269,281.091,1176.41,-76.2602,105.557,1303.29,-77.8966,58.2141,1162.24,-138.673,297.215,1279.58,53.7305,209.761,1390.09,203.044,242.718,1303.63,321.106,230.092,1272.12,424.071,244.815,1258.8,555.94,192.928,1246.34,542.907,255.99,1227.53,610.077,240.308,1238.89,-185.595,211.082,1386.65,-356.877,241.614,1339.87,-493.922,231.075,1317,-587.717,250.684,1343.62,-725.71,202.444,1330.12,-710.273,269.528,1329.53,-783.483,246.326,1338.41,14.7987,74.318,922.934,-238.951,106.993,908.51,-54.9051,260.453,966.599,-141.559,264.64,968.844,59.2627,110.777,664.871,26.4854,90.0405,448.208,21.1894,113.546,316.932,-11.9389,112.238,58.4252,-77.289,170.087,23.5597,-64.8729,-63.6533,26.2453,-264.362,139.264,582.113,-261.591,144.382,449.725,-266.77,225.768,383.556,-249.681,445.532,181.333,-187.713,468.222,223.653,-234.029,325.767,47.4302
0.95,-13.7949,76.1376,1582.16,-137.189,87.497,1593.98,15.018,176.941,1549.52,-141.319,208.527,1568.4,-74.2801,269.427,1361.2,-78.4639,284.647,1176,-76.5293,109.538,1303.07,-78.2971,61.8204,1162.12,-139.091,301.002,1279.11,53.3787,213.964,1389.72,202.541,247.211,1302.99,320.335,234.011,1271.36,423.47,249.814,1257.9,555.468,198.251,1245.38,542.278,261.247,1226.37,609.591,245.631,1237.55,-185.962,215.083,1386.38,-357.339,245.527,1339.49,-494.288,234.92,1316.62,-588.113,254.494,1343.14,-726.095,206.301,1329.74,-710.637,273.211,1329.04,-783.834,250.199,1338.01,14.3885,77.3769,922.82,-239.404,110.427,907.913,-54.9135,263.652,966.452,-141.619,267.882,968.703,59.3275,113.641,664.937,26.7581,92.3716,448.222,21.5579,115.228,316.885,-11.5984,112.44,58.2264,-77.1252,170.163,23.4099,-64.8188,-63.5333,26.4281,-264.191,145.208,581.489,-261.441,151.57,448.892,-266.809,233.178,383.088,-249.202,454.502,182.258,-187.769,476.862,225.416,-232.617,336.554,47.0929
